framework,sample,full_name,archived,created_at,description,forks,language,open_issues,closed_issues,stars,subscribers,updated_at,watchers,commits,downloads,development_time
Android,googlearchive/android-NavigationDrawer,androidboss/SparseArrayTest,0.0,2016-06-16 09:20:41,test Android SparseArray,0.0,Java,0.0,0.0,0.0,0.0,2016-06-16 09:21:42,0.0,2.0,0.0,0.0
Android,googlearchive/android-NavigationDrawer,hustjs/AndroidPractice,0.0,2016-08-21 03:14:49,My Android Practice demo,0.0,Java,0.0,0.0,0.0,2.0,2016-08-21 04:04:42,0.0,12.0,0.0,0.0
Android,googlearchive/identity-toolkit-android,ameijer/NostalgiaApp,0.0,2017-02-25 16:55:10,An application that uses social video to tell stories ,0.0,Java,0.0,0.0,0.0,1.0,2017-02-25 17:00:18,0.0,2.0,0.0,0.0
Android,googlearchive/android-PdfRendererBasic,zfanji/UserManual-PdfRenderer,0.0,2016-05-20 07:08:21,,0.0,Java,0.0,0.0,0.0,1.0,2016-05-20 07:12:56,0.0,3.0,0.0,0.0
Android,googlearchive/android-MediaRouter,liqy/Hello-RxJava,0.0,2017-03-11 02:39:47,学习RxJava,0.0,Java,0.0,0.0,1.0,1.0,2017-03-14 11:10:13,1.0,20.0,0.0,3.0
Android,googlearchive/android-MediaRouter,vtchkn/android-BasicAccessibility,0.0,2019-05-08 18:15:56,,0.0,Java,0.0,0.0,0.0,2.0,2019-05-08 18:16:11,0.0,25.0,0.0,0.0
Android,googlearchive/android-RepeatingAlarm,yhdesai/BluetoothChat,0.0,2017-08-03 16:02:47,,0.0,Java,1.0,0.0,0.0,1.0,2017-08-03 16:03:03,0.0,23.0,0.0,0.0
Android,googlearchive/android-RepeatingAlarm,yhdesai/BorderlessButtons,0.0,2017-08-03 15:52:32,,0.0,Java,1.0,0.0,0.0,1.0,2017-08-03 15:52:46,0.0,22.0,0.0,0.0
Android,googlearchive/android-SlidingTabsColors,vojkovladimir/ZNU-Schedule,1.0,2015-01-03 21:22:18,,0.0,Java,0.0,1.0,1.0,3.0,2020-09-25 12:03:18,1.0,194.0,0.0,2091.0
Android,googlearchive/android-SlidingTabsColors,cherifyass/Smart-ebike,0.0,2015-02-10 14:30:01,,0.0,Java,0.0,0.0,0.0,9.0,2015-05-04 15:05:03,0.0,133.0,0.0,83.0
Android,googlearchive/android-SlidingTabsColors,pranavlathigara/ACN-Android-Framework,0.0,2016-03-18 13:32:11,An Android framework for rapid application development,0.0,Java,0.0,0.0,0.0,2.0,2020-05-09 16:25:33,0.0,90.0,0.0,1513.0
Android,googlearchive/android-SlidingTabsColors,jacobabrahamb4/android-source-codes,0.0,2016-07-15 06:18:12,,0.0,Java,0.0,0.0,0.0,1.0,2018-05-27 15:34:27,0.0,8.0,0.0,681.0
Android,googlearchive/android-SlidingTabsColors,iseegr8tfuldeadppl/TiabIsHard,0.0,2019-10-11 12:39:27,"Android cooking helper tool, plate suggestion according to available ingredients",0.0,Java,0.0,0.0,0.0,1.0,2020-02-29 20:50:29,0.0,3.0,0.0,141.0
Android,googlearchive/android-SwipeRefreshListFragment,morristech/coinbase-android,0.0,2013-03-05 08:23:44,Currently under development - coming soon!,63.0,Java,1.0,0.0,0.0,0.0,2015-05-31 00:18:36,0.0,157.0,0.0,816.0
Android,googlearchive/android-SwipeRefreshListFragment,morristech/LOLCode,0.0,2013-09-24 15:52:29,LOLCODE Interpreter app. This app has the LOLCodeInterpreter premade,0.0,Java,1.0,0.0,1.0,0.0,2016-02-01 08:47:11,1.0,3.0,0.0,859.0
Android,googlearchive/android-SwipeRefreshListFragment,droibit/AndroidWearSamples.Xamarin,0.0,2014-04-14 08:43:25,Android Wear PreviewサンプルのXamarin版,0.0,Java,0.0,0.0,0.0,2.0,2014-04-16 12:04:48,0.0,3.0,0.0,2.0
Android,googlearchive/android-SwipeRefreshListFragment,PanGuDaShen/Android-NiceTab-Ri,0.0,2017-07-19 07:19:08,没什么好说的喜欢拿去用,0.0,Java,0.0,0.0,0.0,2.0,2017-07-19 07:19:22,0.0,2.0,0.0,0.0
Android,googlearchive/android-SwipeRefreshListFragment,wgl0419/MarketTest,0.0,2020-11-18 03:26:39,,0.0,Java,0.0,0.0,0.0,2.0,2020-11-18 03:30:34,0.0,2.0,0.0,0.0
Android,googlearchive/android-SwipeRefreshListFragment,wgl0419/myQQ_Android,0.0,2018-04-19 07:43:47,Android的仿QQ的demo，主要是为了练习即时通信,0.0,Java,0.0,0.0,0.0,2.0,2021-01-31 12:10:40,0.0,6.0,0.0,1018.0
Android,googlearchive/android-TextLinkify,MariShunxiang/AndroidSamples,0.0,2016-08-13 06:45:16,AndroidSamples for sync,0.0,Java,0.0,0.0,2.0,0.0,2018-05-09 13:03:28,2.0,358.0,0.0,634.0
Android,googlearchive/android-MediaEffects,crossle/MediaPlayerSurface,0.0,2013-02-21 11:04:54,Use MediaPlayer and SurfaceTexture playback video,51.0,Java,0.0,2.0,112.0,10.0,2022-03-16 10:13:38,112.0,8.0,0.0,3309.0
Android,googlearchive/android-MediaEffects,ivoryworks/PGMA,0.0,2014-11-27 03:48:38,Proving Grounds of The M. A.,0.0,Java,2.0,16.0,0.0,1.0,2015-02-18 09:05:18,0.0,257.0,0.0,83.0
Android,googlearchive/android-MediaEffects,MaTriXy/Course-Exercises,0.0,2016-03-27 12:03:08,This will hold a few Android applications made as samples. ,0.0,Java,0.0,0.0,0.0,1.0,2016-03-27 12:07:33,0.0,7.0,0.0,0.0
Android,googlearchive/android-MediaEffects,GuiTom/sampleCode_Android_Opengl-ES-Book,0.0,2020-11-20 01:28:43,"the sampleCode of Androdi opengles book ,which is Android studio version",0.0,Java,0.0,0.0,0.0,2.0,2020-11-20 01:36:02,0.0,1.0,0.0,0.0
Android,googlearchive/android-CardView,hpsoar/AndroidDemos,0.0,2016-08-05 17:25:36,,0.0,Java,0.0,0.0,0.0,2.0,2016-08-05 19:35:21,0.0,16.0,0.0,0.0
Android,googlearchive/android-HdrViewfinder,uncannyRishabh/HdrViewfinder_ft._TextureView,0.0,2021-10-04 17:37:37,fork of HdrViewfinder implemented with textureView. And added suport for sdk 30,0.0,Java,0.0,0.0,0.0,1.0,2021-10-04 18:13:00,0.0,2.0,0.0,0.0
Android,googlearchive/android-MediaBrowserService,nazmulidris/mediasession-mediaplayer,0.0,2017-08-07 22:08:59,,0.0,Java,1.0,1.0,7.0,3.0,2022-01-09 22:44:33,7.0,56.0,0.0,1616.0
Android,googlearchive/android-MediaBrowserService,leejh3224/MediaPlayerAndroid,0.0,2018-09-08 05:35:11,"android media player based on ""android-MediaBrowserService""",1.0,Java,0.0,0.0,0.0,0.0,2020-04-23 20:37:55,0.0,2.0,0.0,593.0
Android,googlearchive/android-MediaBrowserService,wq316476051/Demo4Any,0.0,2018-09-15 03:42:11,测试代码,0.0,Java,0.0,0.0,0.0,0.0,2020-12-06 13:32:01,0.0,14.0,0.0,813.0
Android,googlearchive/android-MediaBrowserService,mitchtabian/Spotify-Clone,0.0,2018-12-11 04:27:32,"Audio streaming application with MediaBrowserServiceCompat, ExoPlayer and Firestore",67.0,Java,7.0,8.0,115.0,9.0,2022-02-26 16:44:15,115.0,8.0,0.0,1173.0
Android,googlearchive/android-MediaBrowserService,konatsup/MusicAppAndroid,0.0,2019-03-02 18:35:14,,0.0,Java,0.0,0.0,0.0,0.0,2019-03-18 06:50:02,0.0,41.0,0.0,15.0
Android,googlearchive/android-MediaBrowserService,Shubham7819/Application080719,0.0,2019-07-16 07:46:31,,0.0,Java,0.0,0.0,0.0,0.0,2019-09-17 14:06:20,0.0,21.0,0.0,63.0
Android,googlearchive/android-MediaBrowserService,KewenC/MediaMusic,0.0,2020-05-24 16:53:31,系统音乐通知栏实现,2.0,Java,0.0,0.0,2.0,2.0,2021-08-13 10:28:56,2.0,5.0,0.0,445.0
Android,googlearchive/android-FingerprintDialog,MaTriXy/AuthenticationExample,0.0,2015-09-28 10:52:02,Android Marshmallow Authentication Example,0.0,Java,0.0,0.0,0.0,1.0,2015-09-28 11:13:20,0.0,7.0,0.0,0.0
Android,googlearchive/android-FingerprintDialog,kaihavice/mynote,0.0,2018-06-19 08:45:13,笔记同步软件各平台代码集合,0.0,Java,0.0,0.0,0.0,2.0,2018-08-17 07:57:57,0.0,3.0,0.0,58.0
Android,googlearchive/android-FingerprintDialog,siddeshpillai/background-service,0.0,2018-05-07 01:05:35,,0.0,Java,0.0,0.0,0.0,1.0,2018-05-07 01:08:04,0.0,2.0,0.0,0.0
Android,googlearchive/android-Camera2Video,morristech/android-9358-app,0.0,2018-05-14 22:20:26,技师app,0.0,Java,0.0,0.0,0.0,0.0,2020-01-17 10:57:59,0.0,1352.0,0.0,612.0
Android,googlearchive/android-Camera2Video,dh06IRL/AgilCam-Android,0.0,2015-02-20 04:36:24,"App using the 5.0 screen recording API. DashCam-esk solution, using the camera, location services, and maps.",2.0,Java,1.0,0.0,7.0,4.0,2020-11-10 11:59:51,7.0,1.0,0.0,2090.0
Android,googlearchive/android-Camera2Video,kmturley/cordova-plugin-media-custom,0.0,2015-08-10 21:09:10,Custom Media Capture plugin overlays,10.0,Java,0.0,2.0,21.0,2.0,2020-04-14 18:06:47,21.0,23.0,0.0,1708.0
Android,googlearchive/android-Camera2Video,abhinav-adtechs/GDG-IWD-ServerSide,0.0,2016-03-07 07:05:20,Serverside-client of Piano app for IWD,0.0,Java,0.0,0.0,0.0,2.0,2016-03-07 07:15:06,0.0,2.0,0.0,0.0
Android,googlearchive/android-Camera2Video,abhinav-adtechs/PractoHackApp,0.0,2017-12-17 09:36:56,,0.0,Java,0.0,0.0,0.0,2.0,2017-12-17 09:37:50,0.0,2.0,0.0,0.0
Android,googlearchive/android-Camera2Video,abhinav-adtechs/RxMapFuncs,0.0,2016-06-05 07:31:37,,0.0,Java,0.0,0.0,0.0,2.0,2016-06-05 07:31:46,0.0,5.0,0.0,0.0
Android,googlearchive/android-Camera2Video,abhinav-adtechs/server-side-extended,0.0,2016-03-08 18:09:47,Extended,0.0,Java,0.0,0.0,0.0,2.0,2016-03-08 18:12:19,0.0,21.0,0.0,0.0
Android,googlearchive/android-Camera2Video,YoungLeeForeverBoy/nina,0.0,2016-02-17 07:18:35,bla bla bla...,0.0,Java,0.0,0.0,1.0,1.0,2016-02-17 07:20:05,1.0,130.0,0.0,0.0
Android,googlearchive/android-Camera2Video,abertschi/memory-lane,0.0,2016-09-16 22:25:26,Share life stories with videos 🎬,0.0,Java,0.0,0.0,1.0,5.0,2020-07-17 14:56:29,1.0,76.0,0.0,1399.0
Android,googlearchive/android-Camera2Video,xiaye13579/VideoRecorder,0.0,2016-10-12 08:54:00,A custom view that can record video,0.0,Java,0.0,0.0,1.0,0.0,2016-10-13 01:32:43,1.0,16.0,0.0,0.0
Android,googlearchive/android-Camera2Video,rahul-lohra/Selfie-App,0.0,2016-11-04 00:42:05,"A Selfie App, users can take photos & videos and can upload them",0.0,Java,0.0,0.0,0.0,2.0,2016-11-04 00:50:09,0.0,17.0,0.0,0.0
Android,googlearchive/android-Camera2Video,lizhifeng-sky/RecordVideo,0.0,2017-02-15 09:58:25,视频录制 以前在github上找的项目 稍微改了下 可以直接使用 demo是以module的形式引入比较方便,11.0,Java,3.0,0.0,43.0,1.0,2021-06-29 09:38:31,43.0,3.0,0.0,1594.0
Android,googlearchive/android-Camera2Video,lizhifeng-sky/VideoEdit,0.0,2017-03-23 10:33:28,mediamuxer视频录制 剪切 合成 ，音频 剪切 更换视频背景音乐,27.0,Java,3.0,0.0,99.0,4.0,2022-02-10 16:28:27,99.0,8.0,0.0,1785.0
Android,googlearchive/android-Camera2Video,MartinRGB/android_camera_experiment,0.0,2017-01-19 02:59:45,"Camera Experiment:Face Detection,Take Pictures,Capture Video.",3.0,Java,0.0,1.0,2.0,0.0,2017-03-22 10:43:18,2.0,8.0,0.0,62.0
Android,googlearchive/android-Camera2Video,hzbcdut/FlashLight,0.0,2017-01-13 08:21:00,,0.0,Java,0.0,0.0,0.0,0.0,2017-01-13 08:21:29,0.0,9.0,0.0,0.0
Android,googlearchive/android-Camera2Video,jitarun/material-camera-master,0.0,2018-03-05 06:14:32,init commit,3.0,Java,2.0,0.0,1.0,2.0,2018-08-20 09:33:22,1.0,12.0,0.0,168.0
Android,googlearchive/android-Camera2Video,AhmedNader65/Pro-autocue-Android-Teleprompter,0.0,2017-08-14 19:18:09,,2.0,Java,0.0,0.0,0.0,0.0,2017-08-14 19:47:48,0.0,3.0,0.0,0.0
Android,googlearchive/android-Camera2Video,JoeAndroid/ShortVideo,0.0,2018-03-06 04:38:50,,1.0,Java,0.0,0.0,0.0,2.0,2018-03-20 10:23:21,0.0,13.0,0.0,14.0
Android,googlearchive/android-Camera2Video,huyn/opencv,0.0,2017-02-07 10:30:57,opencv practice,0.0,Java,0.0,0.0,0.0,2.0,2017-02-07 10:56:23,0.0,12.0,0.0,0.0
Android,googlearchive/android-Camera2Video,action-hong/VideoAudioStudy,0.0,2018-06-08 09:28:23,video-audio-study,1.0,Java,0.0,0.0,1.0,1.0,2019-03-16 07:37:46,1.0,7.0,0.0,280.0
Android,googlearchive/android-Camera2Video,WangLavida/MediaDemo,0.0,2018-08-13 09:29:39,Android录制视频,0.0,Java,0.0,0.0,0.0,1.0,2018-08-13 09:33:19,0.0,2.0,0.0,0.0
Android,googlearchive/android-Camera2Video,zhaweijin/camera,0.0,2018-11-07 09:52:46,,0.0,Java,0.0,0.0,0.0,1.0,2018-11-07 09:53:12,0.0,27.0,0.0,0.0
Android,googlearchive/android-Camera2Video,LEEHOR/fanoftruck,0.0,2018-11-19 07:17:08,卡车之友2.0,1.0,Java,0.0,0.0,0.0,1.0,2019-04-16 09:24:36,0.0,45.0,0.0,148.0
Android,googlearchive/android-Camera2Video,LEEHOR/Three,0.0,2018-10-24 09:05:15,思锐第三方调查系统,0.0,Java,0.0,0.0,0.0,1.0,2018-10-25 07:15:26,0.0,2.0,0.0,0.0
Android,googlearchive/android-Camera2Video,thinkermsandi/uno-capture,0.0,2019-12-17 05:10:02,Android camera for the privacy minded,0.0,Java,0.0,0.0,0.0,1.0,2020-01-31 12:39:42,0.0,2.0,0.0,45.0
Android,googlearchive/android-Camera2Video,caiminjie/DualStreamDemo,0.0,2019-04-10 08:04:00,,0.0,Java,0.0,0.0,2.0,3.0,2019-09-17 09:01:08,2.0,7.0,0.0,160.0
Android,googlearchive/android-Camera2Video,yuqianglianshou/RecordVideoDemo,0.0,2019-05-23 08:18:22,小视频的拍摄预览，界面和功能靠拢微信。,0.0,Java,0.0,0.0,1.0,2.0,2021-01-26 02:04:48,1.0,2.0,0.0,613.0
Android,googlearchive/android-Camera2Video,LillteZheng/Camera,0.0,2019-05-26 23:37:53,,0.0,Java,0.0,0.0,0.0,1.0,2019-05-29 12:00:33,0.0,3.0,0.0,2.0
Android,googlearchive/android-Camera2Video,parsa-ra/camera2-sync-imu,0.0,2019-08-07 15:41:52,Capturing Video with IMU Information for Image post processing enhancements.,0.0,Java,0.0,0.0,1.0,1.0,2020-01-04 09:28:35,1.0,4.0,0.0,149.0
Android,googlearchive/android-Camera2Video,nansir/BaseCamera2,0.0,2018-07-28 01:12:23,Camera2基本照相,0.0,Java,0.0,0.0,0.0,2.0,2018-08-01 10:16:29,0.0,1.0,0.0,4.0
Android,googlearchive/android-Camera2Video,nansir/SuperCamera,0.0,2018-07-24 12:22:23,,0.0,Java,0.0,0.0,0.0,2.0,2018-07-24 12:23:28,0.0,1.0,0.0,0.0
Android,googlearchive/android-Camera2Video,nansir/WisdomSite,0.0,2020-04-07 14:49:34,智慧工地,0.0,Java,0.0,0.0,0.0,2.0,2020-07-08 02:35:45,0.0,57.0,0.0,91.0
Android,googlearchive/androidtv-Leanback,dextorer/BuildingForAndroidTV,0.0,2014-10-19 12:28:51,"Code for the ""Building for Android TV"" series of articles.",57.0,Java,12.0,6.0,101.0,11.0,2022-03-21 07:25:16,101.0,21.0,0.0,2709.0
Android,googlearchive/androidtv-Leanback,hitherejoe/AndroidTvBoilerplate,0.0,2016-02-13 15:12:27,Android TV Boilerplate Project,32.0,Java,1.0,2.0,186.0,7.0,2022-03-28 08:31:39,186.0,16.0,0.0,2234.0
Android,googlearchive/androidtv-Leanback,hitherejoe/PictureInPicturePlayground,0.0,2016-03-17 22:07:47,A playground for the new Android N Picture-in-Picture mode,10.0,Java,1.0,0.0,24.0,5.0,2019-11-09 05:19:17,24.0,3.0,0.0,1331.0
Android,googlearchive/androidtv-Leanback,kibotu/common.android.utils,1.0,2015-07-16 15:35:13,Common Android Ui Utilities,5.0,Java,0.0,2.0,13.0,2.0,2019-09-16 16:34:53,13.0,132.0,0.0,1523.0
Android,googlearchive/androidtv-Leanback,songwenju/AndroidTVStudy,0.0,2017-05-22 09:48:48,,0.0,Java,0.0,0.0,1.0,1.0,2017-05-22 11:11:17,1.0,6.0,0.0,0.0
Android,googlearchive/android-JobScheduler,brandhill/AndroidExample,0.0,2014-10-31 06:20:10,,0.0,Java,0.0,0.0,0.0,0.0,2014-10-31 06:20:18,0.0,1.0,0.0,0.0
Android,googlearchive/android-JobScheduler,wangyun137/BitmapCache,0.0,2015-01-27 10:24:11,BitmapCacheFromAndroidSample,0.0,Java,0.0,0.0,0.0,2.0,2015-01-27 10:27:17,0.0,3.0,0.0,0.0
Android,googlearchive/android-JobScheduler,TonyTangAndroid/SlidingTabsBasic,0.0,2014-09-05 15:14:38,SlidingTabsBasic,0.0,Java,0.0,0.0,0.0,2.0,2014-09-05 15:15:59,0.0,1.0,0.0,0.0
Android,googlearchive/android-JobScheduler,Leaking/Android_Learning_Demo,0.0,2015-10-28 09:21:32,A set of simple demos about android development.,0.0,Java,0.0,0.0,0.0,2.0,2015-10-28 09:31:13,0.0,2.0,0.0,0.0
Android,googlearchive/android-JobScheduler,owenlwg/AndroidProgramGuide,0.0,2015-12-31 17:02:44,some samples,0.0,Java,0.0,0.0,0.0,2.0,2016-02-18 17:04:42,0.0,10.0,0.0,49.0
Android,googlearchive/android-JobScheduler,ChenQingZhen/BluetoothProj,0.0,2016-07-21 06:45:56,Android office bluetooth and BLE example,0.0,Java,0.0,0.0,0.0,1.0,2016-07-21 06:47:10,0.0,1.0,0.0,0.0
Android,googlearchive/android-JobScheduler,ha271923/BluetoothBLEChat,0.0,2018-08-22 09:41:29,init,0.0,Java,0.0,0.0,0.0,1.0,2018-08-22 09:48:56,0.0,2.0,0.0,0.0
Android,googlearchive/android-JobScheduler,ha271923/MyBasicAppComponents,0.0,2016-03-16 09:59:54,A template for basic developer to learn.,1.0,Java,8.0,2.0,1.0,2.0,2020-12-08 10:43:11,1.0,399.0,0.0,1728.0
Android,googlearchive/android-JobScheduler,ainiyiwan/GoogleNotificationStudy,0.0,2018-06-01 09:15:27,谷歌官方Notification教程及demo学习,0.0,Java,0.0,0.0,0.0,1.0,2018-06-04 01:30:18,0.0,7.0,0.0,2.0
Android,googlearchive/android-JobScheduler,NatureDay/DisplayingBitmaps,0.0,2016-06-20 08:36:47,,0.0,Java,0.0,0.0,0.0,1.0,2016-06-20 08:37:22,0.0,1.0,0.0,0.0
Android,googlearchive/android-JobScheduler,iamliujie1023/myDemo,0.0,2017-11-06 09:32:30,,0.0,Java,0.0,0.0,0.0,0.0,2019-05-10 08:24:22,0.0,48.0,0.0,549.0
Android,googlearchive/android-JobScheduler,Ericliu001/PlaySyncAdapter,0.0,2015-03-10 06:59:17,Simple SyncAdapter with StubAccount and StubProvider,0.0,Java,0.0,0.0,0.0,1.0,2015-03-10 07:18:48,0.0,3.0,0.0,0.0
Android,googlearchive/android-JobScheduler,narakai/ConstraintLayoutExamples,0.0,2021-06-15 08:12:39,,0.0,Java,0.0,0.0,0.0,1.0,2021-06-15 08:14:03,0.0,249.0,0.0,0.0
Android,googlearchive/android-FloatingActionButtonBasic,vicmns/InboxLikeFabs,0.0,2014-12-08 18:27:42,A library that simulates the Google Inbox FAB behavior,0.0,Java,0.0,0.0,0.0,2.0,2014-12-20 02:02:52,0.0,13.0,0.0,11.0
Android,googlearchive/android-FloatingActionButtonBasic,vicmns/MaterialShowcaseView,0.0,2015-02-23 15:43:24,,0.0,Java,0.0,0.0,0.0,2.0,2015-02-23 15:46:42,0.0,3.0,0.0,0.0
Android,googlearchive/android-ActionBarCompat-ShareActionProvider,zaenury/android-ActionBarCompat-ShareActionProvider,0.0,2018-10-20 13:59:37,This resource from googlesamples/android-ActionBarCompat-ShareActionProvider with my development using android 3.2.1,0.0,Java,0.0,0.0,0.0,1.0,2018-10-21 00:36:44,0.0,6.0,0.0,0.0
Android,googlearchive/android-BluetoothLeGatt,seanpenney/senior_project,0.0,2014-10-08 20:10:39,Bluetooth HW Control Environment,1.0,Java,0.0,11.0,0.0,3.0,2015-05-08 19:29:45,0.0,101.0,0.0,211.0
Android,googlearchive/android-BluetoothLeGatt,androidroadies/My-Examples-Demo-,0.0,2016-05-20 10:12:58,,0.0,Java,0.0,0.0,0.0,1.0,2016-05-20 10:44:06,0.0,4.0,0.0,0.0
Android,googlearchive/android-BluetoothLeGatt,evan2048/Phantom2Vplus_Voicecontrol_AAT,0.0,2015-09-04 17:15:47,Phantom2Vplus_Voicecontrol_AAT,0.0,Java,0.0,0.0,0.0,1.0,2018-12-06 15:32:26,0.0,2.0,0.0,1188.0
Android,googlearchive/android-BluetoothLeGatt,Fakher-Hakim/android-BluetoothLeGatt,0.0,2015-08-06 13:11:10,"Based on google samples project on github, this project add write and to get indication features using the Bluetooth LE specification.",6.0,Java,0.0,1.0,19.0,2.0,2021-11-23 08:58:44,19.0,13.0,0.0,2300.0
Android,googlearchive/android-BluetoothLeGatt,gujiaogu/BluetoothLeDemo,0.0,2016-07-07 09:42:47,,0.0,Java,0.0,0.0,0.0,1.0,2016-07-07 09:43:26,0.0,3.0,0.0,0.0
Android,googlearchive/android-BluetoothLeGatt,Jiaxin-li/BLEController,0.0,2015-09-13 15:52:56,android controlling robot (Roomba or equivalence ) via Bluetooth or Bluetooth low energy ,0.0,Java,0.0,0.0,3.0,1.0,2021-01-25 02:14:24,3.0,31.0,0.0,1960.0
Android,googlearchive/android-BluetoothLeGatt,rohit-jain/pallette-app,0.0,2016-05-05 21:04:45,,0.0,Java,0.0,0.0,1.0,3.0,2016-05-10 03:23:07,1.0,9.0,0.0,4.0
Android,googlearchive/android-BluetoothLeGatt,lidong1665/Android-ble,0.0,2016-02-26 02:13:43,Android蓝牙4.0操作demo,105.0,Java,4.0,4.0,241.0,17.0,2022-03-28 17:26:50,241.0,11.0,0.0,2222.0
Android,googlearchive/android-BluetoothLeGatt,huxiaoqiao/MyBLE_Gatt,0.0,2016-08-08 13:06:16,安卓蓝牙低功耗扫描Demo,0.0,Java,0.0,0.0,0.0,1.0,2016-08-08 13:06:43,0.0,2.0,0.0,0.0
Android,googlearchive/android-BluetoothLeGatt,zhsh2980/BlueToothHeadphone,0.0,2016-08-25 06:42:17,"蓝牙连接,数据的读取,其中的协议需要修改为自己的.",1.0,Java,0.0,0.0,1.0,2.0,2016-08-25 06:44:04,1.0,1.0,0.0,0.0
Android,googlearchive/android-BluetoothLeGatt,xielipeng/LearAndroid,0.0,2016-12-25 09:25:54,,0.0,Java,0.0,0.0,0.0,2.0,2021-02-24 08:39:09,0.0,1.0,0.0,1521.0
Android,googlearchive/android-BluetoothLeGatt,hjh2881/BandTest,0.0,2017-09-04 12:46:43,,3.0,Java,0.0,0.0,1.0,1.0,2018-05-23 13:44:53,1.0,20.0,0.0,261.0
Android,googlearchive/android-BluetoothLeGatt,hjh2881/BluetoothTest,0.0,2017-08-15 16:30:35,,6.0,Java,2.0,0.0,6.0,1.0,2021-08-30 01:09:36,6.0,18.0,0.0,1475.0
Android,googlearchive/android-BluetoothLeGatt,pranavlathigara/BTLEUart,0.0,2016-11-23 12:15:17,Bluetooth low energy UART for Android,0.0,Java,0.0,0.0,2.0,3.0,2021-10-22 04:00:44,2.0,8.0,0.0,1793.0
Android,googlearchive/android-BluetoothLeGatt,a404318964/IntelligentGateTest,0.0,2017-07-05 06:50:20,,0.0,Java,0.0,0.0,0.0,1.0,2017-07-05 06:50:49,0.0,1.0,0.0,0.0
Android,googlearchive/android-BluetoothLeGatt,kevinvane/android_ble_gatt,0.0,2017-04-22 14:09:28,Google的蓝牙示例,0.0,Java,0.0,0.0,0.0,1.0,2017-04-22 14:15:27,0.0,4.0,0.0,0.0
Android,googlearchive/android-BluetoothLeGatt,beiying/FitManager,0.0,2017-06-12 10:38:54,运动健康管理,1.0,Java,0.0,0.0,1.0,1.0,2019-06-23 08:29:19,1.0,3.0,0.0,740.0
Android,googlearchive/android-BluetoothLeGatt,clawpo/haoqingDemo201702,0.0,2017-05-27 03:49:52,,2.0,Java,0.0,0.0,0.0,1.0,2017-05-27 03:50:25,0.0,13.0,0.0,0.0
Android,googlearchive/android-BluetoothLeGatt,AlexZhuo/Zhaoxuan,0.0,2017-05-18 15:56:21,,0.0,Java,0.0,0.0,0.0,0.0,2017-05-18 15:57:13,0.0,15.0,0.0,0.0
Android,googlearchive/android-BluetoothLeGatt,chris118/android-ble,0.0,2017-07-29 16:19:41,,0.0,Java,0.0,0.0,0.0,1.0,2017-11-02 06:29:00,0.0,8.0,0.0,95.0
Android,googlearchive/android-BluetoothLeGatt,chris118/android-ibeacon,0.0,2016-12-05 01:01:27,,0.0,Java,0.0,0.0,0.0,1.0,2017-11-02 06:28:35,0.0,10.0,0.0,332.0
Android,googlearchive/android-BluetoothLeGatt,ljpww72729/at-blink,0.0,2017-08-14 11:22:29,点灯,0.0,Java,0.0,1.0,0.0,1.0,2019-07-22 02:57:42,0.0,11.0,0.0,706.0
Android,googlearchive/android-BluetoothLeGatt,wangchang163/BleDemo,0.0,2017-08-29 02:35:04,蓝牙的权限申请，扫描，连接,0.0,Java,0.0,0.0,1.0,1.0,2017-09-11 02:47:29,1.0,5.0,0.0,13.0
Android,googlearchive/android-BluetoothLeGatt,Arudinne/Wrench-Mask-App,0.0,2017-09-09 20:28:17,App to control the NRF52 version of the Wrench Mask,0.0,Java,0.0,1.0,0.0,0.0,2017-09-09 21:06:57,0.0,18.0,0.0,0.0
Android,googlearchive/android-BluetoothLeGatt,NCookies/nRF_communication,0.0,2017-11-07 03:40:06,,0.0,Java,0.0,0.0,1.0,2.0,2017-11-09 02:37:09,1.0,3.0,0.0,1.0
Android,googlearchive/android-BluetoothLeGatt,FENG-MASTER/Temperaturer,0.0,2019-01-04 10:18:48,,0.0,Java,0.0,0.0,0.0,1.0,2019-02-18 09:24:48,0.0,8.0,0.0,44.0
Android,googlearchive/android-BluetoothLeGatt,wekingtan1991/BleDemo_6.0,0.0,2018-03-26 01:57:08,,0.0,Java,0.0,0.0,0.0,0.0,2018-03-26 03:03:27,0.0,2.0,0.0,0.0
Android,googlearchive/android-BluetoothLeGatt,gin-cc/HeartRate,0.0,2018-04-13 07:16:18,,0.0,Java,0.0,0.0,1.0,1.0,2019-05-29 09:28:00,1.0,8.0,0.0,411.0
Android,googlearchive/android-BluetoothLeGatt,BetterManLyl/MyApplication2,0.0,2017-12-15 05:55:24,测试上传jar包给别人依赖使用,0.0,Java,0.0,0.0,0.0,1.0,2017-12-15 05:55:51,0.0,10.0,0.0,0.0
Android,googlearchive/android-BluetoothLeGatt,nishu0f0/WirelessCameraConnector-Android,0.0,2019-04-11 14:55:04,,0.0,Java,0.0,0.0,0.0,2.0,2019-04-11 15:00:20,0.0,3.0,0.0,0.0
Android,googlearchive/android-BluetoothLeGatt,FireworkRaindrop/FireHelper,0.0,2015-09-08 08:27:45,Android知识百科全书，包括优秀的博客文章，设计模式，流行框架，UI ，常用外设，加解密，媒体，kotlin等等方面的整理,2.0,Java,0.0,1.0,11.0,3.0,2022-03-01 13:58:04,11.0,128.0,0.0,2366.0
